id1,id2,id3,text,f1,f3,f5,f6,f7,f8,label,text_len,words_count,sentence_count,number_percentage,caps_percentage,is_empty,id1_pred,id1_in_database,id2_pred,id2_in_database,text_0,text_1,falls_count
4650305135848586743,12892426874073988052,18003133089489520237,"После использования, дополню комментарий, упаковано все очень хорошо",29,4.896551724137931,26,4.567375886524823,37,42,0,68,8,1,0.0,0.125,0,0,0,0,0,0.537080836103209,0.462919163896791,0.0
1119228984226034223,2702448896731786122,16737168600834617193,Очень хороший,5,5.0,1,5.0,18,24,0,13,2,1,0.0,0.5,0,0,0,0,0,0.6432479437046368,0.3567520562953632,0.0
794871681034230449,2000901965543924955,6856523537295685327,Хорошие шерстяные тёплые носки.,5,5.0,3,4.363636363636363,16,25,0,31,5,2,0.0,0.2,0,0,0,0,0,0.584808535591081,0.4151914644089189,1.0
959626408975663703,11235692109567412771,7381042212423499088,"Брала 2 штуки. Один на подарок, второй себе. Коробка пришла целая, что очень порадовало, продавец быстро отправил товар. Сушит слабо, но высушить можно, локоны не крутит, насадки слабые и тяжело вставлять. Это просто игрушка чтобы побаловаться и порадоваться что у тебя красивый розовый фен. За 1000 рублей это дорого, там есть и по 850 рублей он же, такая же коробка. На пункте обязательно вскрывайте и проверяйте в розетке его!!!!!",4,2.0,348,3.75968992248062,41,62,1,433,66,8,0.045454545454545456,0.10606060606060606,0,0,0,0,0,0.46176002628562907,0.5382399737143709,0.0
2181605278939130839,12325229023756299771,7859783898047943419,Идеально работает,2,5.0,46,4.418181818181818,6,9,0,17,2,1,0.0,0.5,0,0,0,0,0,0.4940319605779061,0.5059680394220939,0.0
374307116552524993,12770366232865015449,315719441211056387,Бистро порвались на пальце.,4,2.25,1,4.7,3,6,1,27,4,2,0.0,0.25,0,0,0,0,0,0.4949362956040566,0.5050637043959434,0.0
14058001077325046517,7039697174480581928,4647913194946136592,Хороший товар,8,4.5,17,4.7293233082706765,20,36,1,13,2,1,0.0,0.5,0,0,0,0,0,0.5676366665135106,0.4323633334864894,0.0
12211961311015981892,10765083521309926312,18170838564328937471,Всё работает упаковано все на 5+.,2,5.0,22,4.794117647058823,9,23,0,33,5,2,0.2,0.2,0,0,0,0,0,0.5744230253912304,0.4255769746087697,0.0
14649119193894792036,16445998594397237291,4391956365746068559,Крем отличный,11,4.636363636363637,1969,4.806698501995159,48,92,0,13,2,1,0.0,0.5,0,0,0,0,0,0.4923350536101673,0.5076649463898327,0.0
14478721668077559571,14183201004146940481,4904562693381133981,Все как заявлено в описании все ок,15,5.0,226,4.490774907749078,21,24,1,34,7,1,0.0,0.14285714285714285,0,0,0,0,0,0.4797075467006253,0.5202924532993747,0.0
5461751621670048125,15472136609172204988,18003133089489520237,Достойный препарат.Очень удобно дозировать деткам. Принимаем в качестве профилактики и лечения вирусных инфекций.,5,5.0,38,4.54,7,7,1,113,14,4,0.0,0.21428571428571427,0,0,0,0,0,0.46063570071682103,0.539364299283179,0.0
13530788377250253451,2816815790683665859,8160404367092487937,"Размеры соответствуют , на 37 брала 37 . Доставка в пункт выдачи на след день , подошва липковата , но это терпимо",1,5.0,0,5.0,1,3,0,114,16,2,0.125,0.125,0,0,0,0,0,0.4506674292408034,0.5493325707591966,1.0
6674555012205463620,16318437982022932471,17676794185816200634,Купила по рекомендации сотрудницы которая уже испробовала и очень довольна этим товаром,2,5.0,149,4.816748768472906,2,2,0,87,12,1,0.0,0.08333333333333333,0,0,0,0,0,0.5295608689954627,0.4704391310045372,0.0
10749861286048421051,14949176600961148554,8223254633971568382,Все хорошо,29,4.862068965517241,5,4.518518518518518,75,87,0,10,2,1,0.0,0.5,0,0,0,0,0,0.5521998810699773,0.4478001189300227,0.0
2471544427760681127,2058389087397933990,13541353053200353836,Кошачьи ссаки,10,2.8,25,4.570680628272251,96,128,1,13,2,1,0.0,0.5,0,0,0,0,0,0.5070486880324588,0.49295131196754116,1.0
16746526370725172635,9788684407401633342,3507617455605171251,"Я сначала не поверила что так всё круто будет, начиталась некоторые негативные отзывы. Но нет! Всё круто! Разогрела 15 минут баночку в горячей воде, в это время сделала  паровую баню для носа ( с помощью горячего полотенца) ... И вуаля.....всё очень даже понравилось, вышло немного черноты, но это только первый раз. Я довольна. Спасибо!",35,4.628571428571429,7262,4.463529808584197,112,235,1,337,52,9,0.019230769230769232,0.1346153846153846,0,0,0,0,0,0.5381753027629312,0.46182469723706876,0.0
7061341877089164119,14374006790174531794,9687822773593912526,"Очень тёплые, красивые и удобные тапочки! Идут в размер.",2,5.0,60,4.425,80,95,0,56,10,3,0.0,0.2,0,0,0,0,0,0.5671880603368358,0.4328119396631643,1.0
14432744635733001543,7258917367781538881,147494687329013625,"Модель очень симпатичная, дочка довольна. На мой взгляд хватит ненадолго, не выдержит веса учебников, хоть и подразумевается, как школьный, а для прогулок думаю самое то! Материал непромокаемый.",45,4.733333333333333,17,4.807692307692308,121,147,0,194,27,4,0.0,0.1111111111111111,0,0,0,0,0,0.4591265950260347,0.5408734049739653,0.0
1076575605779048698,3345344880097563888,14918306419713499452,"Заказала 02 оттенок, фотографии приложу) Значительно высветляет область, не знаю будет ли скатываться, но пока что я более чем довольна)",8,4.75,4690,4.678779568049365,74,108,0,136,19,1,0.05263157894736842,0.10526315789473684,0,0,0,0.0,1,0.49238201432837825,0.5076179856716218,1.0
13687420362999564220,3345344880097563888,14918306419713499452,консилер хороший советую!,6,3.333333333333333,4690,4.678779568049365,6,6,0,25,3,2,0.0,0.0,0,0,0,0.0,1,0.5521250488838204,0.4478749511161796,1.0
109955517384116856,7376749089566407989,2464669405217207964,"очень понравился товар, сделан качественно. Рекомендую!",11,5.0,39,4.941052631578947,20,22,1,55,6,3,0.0,0.16666666666666666,0,0,0,0,0,0.4456218895447285,0.5543781104552715,0.0
10686841540854262945,9762510064949317227,15746526804045467596,"Хорошие подушки, пушистые. Упаковка сверх похвал. Спасибо.",34,4.911764705882353,251,4.627385892116183,72,153,0,58,7,4,0.0,0.42857142857142855,0,0,0,0,0,0.5642909848975282,0.4357090151024719,0.0
6886111895579028801,6726032687075474371,786100009375704691,"Отличная модель, большемерит, на 52 размер подошла 48",1,5.0,8,4.357142857142857,2,3,0,53,6,1,0.3333333333333333,0.16666666666666666,0,0,0,0,0,0.4635624383368002,0.5364375616631998,1.0
3482539536850312121,6429534136429332264,2239398805267744633,Лампа рабочая. Целая. Но упаковка была повреждена насквозь.,5,5.0,1148,4.750342465753425,43,50,0,59,8,4,0.0,0.375,0,0,0,0,0,0.5124401910637217,0.4875598089362783,0.0
6468801215648631065,16421463388844416566,11450005485867524516,маленькая но вместительная,7,4.857142857142857,48,4.8201058201058204,118,140,0,26,3,1,0.0,0.0,0,0,0,0,0,0.564124643643616,0.435875356356384,0.0
6047056502652063700,7987952235062630990,17753771364064931647,Никаких других свойств кроме увлажнения не отметили. Эрекции никак не помогает.,1,1.0,4,3.0,1,2,1,79,11,3,0.0,0.18181818181818182,0,0,0,0,0,0.4556824405642741,0.5443175594357259,0.0
13484167897464715637,2683067836399827174,6836784353719029392,Стекло подошло идеально! село как надо! продавец красавчик! Положил  стекло в подарок!!!,13,4.076923076923077,7,4.428571428571429,19,187,1,88,12,5,0.0,0.16666666666666666,0,0,0,0,0,0.4373536314509546,0.5626463685490454,0.0
17085248260384533655,10194351473996941699,2458364962552053934,Не тот размер,1,5.0,79,4.564102564102564,1,20,1,13,3,1,0.0,0.3333333333333333,0,0,0,0,0,0.3501116595305135,0.6498883404694865,0.0
2125833119810447610,15395461865905372172,3167345562538438503,"отличный скетчбук! рисую карандашами, всë прекрасно. листы плотные, не просвечивают. правда, думаю, если рисовать маркерами или красками, то с противоположной стороны будет видно( так что смотрите сами. в любом случае за свои деньги очень хороший товар, спасибо!",12,4.583333333333333,12,4.794117647058823,34,36,0,262,37,6,0.0,0.0,0,0,0,0,0,0.5247525245996274,0.47524747540037254,1.0
10519934153151074199,8462395481145589994,3149264735144438333,Уберите пожалуйста из истории покупок. Спасибо БОЛЬШОЕ,1,5.0,11,4.4875,9,14,0,54,7,2,0.0,0.42857142857142855,0,0,0,0,0,0.5029886172696842,0.4970113827303158,0.0
1809894199099334774,9697331427009060190,10023277565824975246,"Подарила маме на новый год,вот такой получился кекс,хороший..не прилипал ,👍рекомендую",1,5.0,19,4.894736842105263,10,14,0,85,13,2,0.0,0.07692307692307693,0,0,0,0,0,0.5041109633402858,0.4958890366597142,0.0
15529499615281949596,3425014208372168688,3497213468302892521,"Очень хорошо упаковано ,внутри есть ложечка,патчи не скатываются,положила их прохладными ,очень хорошее чувство под глазами",5,4.2,275,4.752783964365256,53,87,1,123,17,1,0.0,0.058823529411764705,0,0,0,0,0,0.4920978786317086,0.5079021213682914,0.0
3956248767336705032,691074678731750386,16573173798776858338,Платье понравилось! Спасибо),23,5.0,129,4.739205526770293,96,174,0,28,3,2,0.0,0.6666666666666666,0,0,0,0,0,0.5794660996047517,0.4205339003952483,0.0
5049340102473171887,3582239079778926957,3367844611469327483,Хороший. Два выбора подсветки. Побаловаться ребенку подойдёт.,43,4.744186046511628,16,4.128205128205129,63,79,0,61,8,4,0.0,0.375,0,0,0,0,0,0.5351402131874672,0.46485978681253276,1.0
1248514080975126523,12245098465086470104,6461616815742294290,Не держит совсем,25,4.4,41,3.955555555555556,137,148,0,16,3,1,0.0,0.3333333333333333,0,0,0,0,0,0.45673644628952725,0.5432635537104727,0.0
16350790562116888695,8441476532632542272,4245925143468660129,Качественная книжка,14,5.0,41,4.853658536585366,27,39,0,19,2,1,0.0,0.5,0,0,0,0,0,0.48597524746129905,0.514024752538701,0.0
18190486052020478237,12670460653523056100,8223254633971568382,"Чехол отличный, по углам есть дополнительная защита матрицы, но есть минус что под чехлом мало места и даже 2 карт туда не поместить..",15,2.933333333333333,94,4.676211453744493,30,35,1,134,22,2,0.045454545454545456,0.045454545454545456,0,0,0,0,0,0.422870538518881,0.577129461481119,0.0
8076100091976288157,8482695325865885181,17116591397840884489,"Люстра браковангая, приходит уже 2 раз, все плафоны с браком",5,4.2,137,3.641148325358852,68,99,0,60,9,1,0.1111111111111111,0.1111111111111111,0,0,0,0,0,0.48850001740065363,0.5114999825993464,1.0
11624127718365075752,12376952201016745794,17591021263641860243,Вкусненький чаек,49,4.959183673469388,49,4.777777777777778,128,226,0,16,2,1,0.0,0.5,0,0,0,0,0,0.5475551944876182,0.4524448055123817,1.0
7660930790419469606,12932466702639213763,6842160979308992702,"Не берите эту фигурку. Это брaк, который будет гулять дo тех пор, пoка кто-нибудь не пoпадётся. Сoтpудники Вaйлдбepиз в пунктe выдaчи поясняют, что у них нет инструментoв для того, чтoбы снять этот тoвар с прoдаж.",12,1.0,0,1.0,52,66,1,213,37,4,0.0,0.10810810810810811,0,0,0,0,0,0.38599799783159083,0.6140020021684092,3.0
1668547289281793390,2308984243711818169,14390622944196890226,"Все отлично, классное изобретение, действительно открывается все легко и просто, заказывала дедуле в подарок на Новый год, он доволен. Благодарю за качественный товар.",19,4.894736842105263,25,4.663865546218488,61,86,0,167,23,3,0.0,0.13043478260869565,0,0,0,0,0,0.5455570101730034,0.4544429898269966,0.0
15302265359124490499,1120982636539974215,9128344041145406561,"Смысла не увидела. За подарок спасибо конечно, но от самого товара кажется, что и подарок будет таким же гавном. Муж никакого даже малейшего тепла или холода не почувствовал, обидно хотела сделать мужу приятное… обычная сладкая водичка, даже не сладкая, а не приятная. Покупателям не советую! Не тратьте деньги!!!!",17,4.470588235294118,1,2.3076923076923075,80,171,1,314,48,6,0.0,0.10416666666666667,0,0,0,0,0,0.4147437501575544,0.5852562498424456,1.0
2524616105239024162,13281710111357403736,518790586132298999,"Чистые,отборные,вкусные орехи!Я покупкой довольна!",9,4.777777777777778,34,4.711956521739131,27,64,0,50,7,3,0.0,0.2857142857142857,0,0,0,0,0,0.5408687804416741,0.4591312195583259,0.0
14064827293654365097,10150060939020782715,2223376074081656174,"Как можно писать, что это черный маркер, если он пуст? Ввели в заблуждение.",17,4.470588235294118,6,4.625,270,728,0,75,13,3,0.0,0.15384615384615385,0,0,0,0,0,0.47055794303847387,0.5294420569615261,1.0
8422068796083130923,10334268041521511730,14512652610743812045,Классный набор кисточек) дочка в восторге,41,4.853658536585366,589,4.423198912550975,83,133,0,41,6,1,0.0,0.16666666666666666,0,0,0,0,0,0.6251968186337928,0.3748031813662071,0.0
12798463653213645476,12179651063735492123,9914105576476715055,"Хороший ремешок, не в первый раз заказываю",17,4.529411764705882,162,4.675057208237987,74,94,0,42,7,1,0.0,0.14285714285714285,0,0,0,0,0,0.6018748952366715,0.3981251047633286,0.0
15821712388115973657,13562538390018094104,4617884031864392731,"Спасибо,получила.Платье на лето,то,что надо!На рост 164 и ОТ-74 сидит хорошо,даже свободно.Длина до пятки,по полу не волочится.Хлопок-100%.....Купите на лето,не пожалеете.Успехов!!!🌹🌹🌹",70,4.928571428571429,50,4.877551020408164,98,108,0,184,30,8,0.1,0.26666666666666666,0,0,0,0,0,0.48829925107217753,0.5117007489278225,0.0
4458976174359092416,9807959280547404204,2496880407997566904,"Все хорошо упаковано, без сколов, фурнитуры хватает",14,4.357142857142857,97,4.449664429530201,35,88,0,51,7,1,0.0,0.14285714285714285,0,0,0,0,0,0.5488644751449898,0.45113552485501024,0.0
2697601236168954514,8706653507881494281,18259442772850774118,Красивый яркий коврик.Спасибо,24,4.416666666666667,7,4.901960784313726,41,60,0,29,4,2,0.0,0.5,0,0,0,0,0,0.5236631055095184,0.4763368944904815,0.0
18262078231940417773,12113355397087003852,15650288824349629079,Хороший календарик на работу,20,4.65,8,4.360655737704918,46,97,0,28,4,1,0.0,0.25,0,0,0,0,0,0.5498000431570901,0.4501999568429099,0.0
9683439848610582457,11415865877245710005,9216117431501580578,Книга пришла в хорошем качестве.,4,4.75,71,4.8108108108108105,12,16,0,32,5,2,0.0,0.2,0,0,0,0,0,0.5481564504033019,0.4518435495966982,0.0
3681204529101839109,18394031295492660682,17158970054014620221,Эффект от спрея не понравился,10,4.6,16,4.5647840531561465,37,49,0,29,5,1,0.0,0.2,0,0,0,0,0,0.4652736849042157,0.5347263150957843,1.0
9018342502433542239,2763926596233803242,9687822773593912526,"Ужас! Заказала в первый раз 40 размер, пришел 37, решила рискнуть во второй раз, в итоге, вместо 40-го размера 38-ой. Какая-то проблема с размерами, что вопиюще неприемлемо!",4,3.75,0,3.7777777777777777,10,26,0,173,26,4,0.15384615384615385,0.11538461538461539,0,0,0,0,0,0.48112722255251406,0.5188727774474859,0.0
6819649012905983198,17291526139979088414,3178037670275520594,"Костюм хороший, идёт в размер.",29,4.448275862068965,0,5.0,33,50,0,30,6,2,0.0,0.16666666666666666,0,0,0,0,0,0.5530662598538644,0.4469337401461356,1.0
7425920788272295342,14763413619527932616,16971984002957170945,"Отличный, все как написано.  Качество бомба.",21,3.523809523809524,26,4.866666666666666,109,158,0,44,6,3,0.0,0.3333333333333333,0,0,0,0,0,0.5290226066697408,0.4709773933302593,0.0
16649098277145616589,1442191446580935872,8613734483695425813,"На 50 размер, взяла 52 размер.",3,4.333333333333333,7,4.609756097560975,53,170,0,30,4,2,0.5,0.25,0,0,0,0,0,0.4411931852206643,0.5588068147793357,0.0
9233553927994712005,5419263763571549015,12091097042869586474,"Самая лучшая косметика в мире, которую я пробывала!❤️🥰🫶🏻 Спасибо Ольге, за ее умение сделать ее на кухне😁 Кожа стала, как попка у младенца) А самое главное, что в составе натуральные  масла , при нанесении  не пачкают ни кровать, не одежду. Всем советую. Запах шикарен, мне понравился, это мой не первый мусс, они все 💣 💥 пушка💫",4,5.0,210,4.696048632218845,10,11,1,328,53,4,0.0,0.1320754716981132,0,0,0,0,0,0.429341598278845,0.570658401721155,1.0
6578284518310092963,12724935128788534631,7249931646404503757,Наборчик бомба,29,4.931034482758621,542,4.161307609860665,28,108,0,14,2,1,0.0,0.5,0,0,0,0,0,0.5192273144616424,0.48077268553835767,0.0
3188710031259868544,8083684986523043136,14392248163010676799,"Пришёл не тот заказ! Маленький  совсем на крабике.   Вина не продавца и производителя, а упаковщики   не внимательные",21,4.047619047619048,26,4.806060606060606,68,189,1,117,18,3,0.0,0.16666666666666666,0,0,0,0,0,0.4268261173678177,0.5731738826321823,2.0
9569359380815307594,17620192542759059393,16944585785021488632,"Прекрасно все! Спасибо большое за качественный товар. Все пришло идеально упаковано, краски свежие, весь комплект полный. Рекомендую продавца! Буду заказывать с удовольствием и уверенно у вас.",20,4.15,0,5.0,56,106,1,192,26,6,0.0,0.19230769230769232,0,0,0,0,0,0.5012120606938177,0.49878793930618226,0.0
14665999926408093435,10829743307933386201,8602671029802694826,"Хороший, нежный пилинг. Держала ровно 5 минут, так как сама с такими штуками боюсь экспериментировать - долгие выдержки только под надзором косметолога. Со своей задачей справился, кожа обновилась без шелушений и покраснений. В процессе было только небольшое пощипывание. Кожа у меня не чувствительная, но пилинги переношу именно по ощущениям непросто, с веером или вентилятором в руках🥺 Для домашнего использования подошёл идеально 👍",37,4.945945945945946,67,4.335689045936396,49,120,1,434,60,5,0.016666666666666666,0.1,0,0,0,0,0,0.5038751385533036,0.49612486144669643,1.0
8653032900832830240,3464581891192630974,18003133089489520237,"Взяла в первые, буду пробовать",33,4.96969696969697,9,4.892857142857143,89,107,0,30,5,1,0.0,0.2,0,0,0,0,0,0.5234470086494962,0.4765529913505037,0.0
7005696892048356442,11080474859526386227,11254321900491743415,"Повязка мала,еле налезает на голову уточки, платье норм",12,5.0,4,4.0,46,69,0,55,9,1,0.0,0.1111111111111111,0,0,0,0,0,0.5107567102967255,0.48924328970327446,0.0
2311537085540642871,4547996127330351846,16465897734611068333,Брала в подарок. Всё хорошо,50,4.54,32,4.63448275862069,55,119,0,27,5,2,0.0,0.4,0,0,0,0,0,0.6132530233146365,0.38674697668536345,0.0
8989257716062345391,17384656757382777856,11828389542295011237,Норм. В ДЕЛЕ ВРОДЕ  ХОРОШИЙ,30,4.7,35,4.41871921182266,94,104,0,27,5,2,0.0,1.0,0,0,0,0,0,0.6088733765288201,0.39112662347117993,0.0
12265974830523856245,7053960376529664326,15775099220667094056,"Блузка хорошая, но нет обещанной брошки! Из-за этого и такая оценка!",2,2.5,2,4.571428571428571,44,120,0,68,12,3,0.0,0.16666666666666666,0,0,0,0,0,0.5478411972056769,0.4521588027943231,0.0
803234917432773702,16544240347340927675,15072221460522122302,"Ножницы отличные, ровные, острые, уже опробовала, режут кутикулу хорошо. Спасибо за качество",75,4.8933333333333335,674,4.683076923076923,165,244,1,92,12,2,0.0,0.16666666666666666,0,0,0,0,0,0.466695520745973,0.533304479254027,1.0
6309235703233731062,17614323125278255816,8588660591804976376,"Очень долго ждал заказ.Дважды заказывал и наконец получил. В принципе товаром доволен,проверим как будет в работе.",12,4.416666666666667,36,4.76595744680851,50,55,0,114,18,4,0.0,0.16666666666666666,0,0,0,0,0,0.5142181092112045,0.4857818907887955,0.0
17730462703015175961,7681735363915983603,17158970054014620221,Классное средство для волос,3,5.0,996,4.8211671802773495,13,16,0,27,4,1,0.0,0.25,0,0,0,0,0,0.5086870122458409,0.49131298775415905,0.0
6486113857893121496,5369515615099614740,8563430578371032399,"Все работает, результат конечно сразу не понять",17,5.0,26,4.23404255319149,25,29,0,47,7,1,0.0,0.14285714285714285,0,0,0,0,0,0.4788275463349151,0.5211724536650849,0.0
5829786700257675370,8902938389228906153,12155125135782450682,Просто бомба!!!!,2,5.0,2,4.181818181818182,8,11,0,16,2,2,0.0,0.5,0,0,0,0,0,0.5245526631560198,0.47544733684398016,0.0
325823965168122130,16371226456771007948,17396870417172193484,"Они просто пушкаааааа❤️ посадка идеальная, размер соответствует!!! Спасибо!!!",34,4.117647058823529,55,4.324263038548753,120,264,1,77,8,3,0.0,0.25,0,0,0,0,0,0.4881606411352548,0.5118393588647452,1.0
13354434337970039869,16392099239673510468,9492347730844105441,Хороший гель лак,45,5.0,206,4.6481876332622605,59,67,0,16,3,1,0.0,0.3333333333333333,0,0,0,0,0,0.567272347717799,0.43272765228220095,0.0
6682768242352267607,1860592495905555468,147494687329013625,"Отказ, внутри около строчек много маленьких дырочек, такой подклад через неделю порвётся.",1,3.0,99,4.776255707762557,2,5,0,89,13,2,0.0,0.07692307692307693,0,0,0,0,0,0.5243685755860041,0.4756314244139958,1.0
11891169534951676723,7701289956868227069,7575206997360798122,Продавец прислал другой товар.,1,1.0,60,4.743801652892562,1,2,1,30,4,2,0.0,0.25,0,0,0,0,0,0.4372377064567199,0.5627622935432801,0.0
702176350542608039,9185362853430738688,14267366940068492711,Довар пришёл сломаннай (столешница в двух местах) пришлось отказаться в пункте выдачи,2,1.0,71,4.030864197530864,0,5,1,85,13,1,0.0,0.07692307692307693,0,0,0,0,0,0.44258251527490633,0.5574174847250937,2.0
2722954322050859952,16287897599040257978,12804658456659196855,"В описании товара указан несоответствующий действительности размер аппарата - гораздо больше, чем на самом деле. Такое ощущение, что указали размер упаковки как размер предмета. А мужу нужен был именно такой размер (нечто между планшетом и смартфоном). Поэтому и заказали этот аппарат. Оказалось совсем не то, что ожидали. Поэтому отказ.",4,4.25,16,4.742857142857143,16,25,0,337,48,7,0.0,0.125,0,0,0,0,0,0.4493227539608866,0.5506772460391134,1.0
15333874359941379450,3354127181966729901,12155125135782450682,Джинсы огонь) сели идеально,4,5.0,357,4.431055900621118,0,4,1,27,4,1,0.0,0.25,0,0,0,0.6666666666666666,1,0.4190762624182437,0.5809237375817563,0.0
1838429368385037569,2848447838827204293,18170838564328937471,"Пришёл не совсем тот товар , не было шнура подключения к сети . Не тот как на фото",1,1.0,16,3.673076923076923,0,3,0,82,17,2,0.0,0.11764705882352941,0,0,0,0,0,0.41433643951679655,0.5856635604832034,0.0
18076197502575539818,4795910596971128394,928100110523606381,"По совету заказала тунику - пришел бесформенный безликий мешок, единственное что понравилось - качество ткани. Но это не повод для покупки. Еще и сняли с карты 100 рублей, не понимаю за что",2,1.0,1,3.6666666666666665,3,6,1,189,29,3,0.034482758620689655,0.10344827586206896,0,0,0,0,0,0.41785483219889374,0.5821451678011063,0.0
5002269436549863957,7793738754320529137,815378434367114826,Сумка сыну понравилась! Качество хорошее. Брака не обнаружилось!,40,5.0,2,5.0,13,43,1,64,8,4,0.0,0.375,0,0.7333333333333333,1,0,0,0.4663996174760773,0.5336003825239227,0.0
15749800126869761060,13651041583979799972,10651534060335482528,"Эффекта ноль! От слова совсем, аппетит как был такой и остался, никаких изменений не ощутила. Подделка похоже",2,3.0,13,2.7962962962962963,1,2,1,109,17,3,0.0,0.17647058823529413,0,0,0,0,0,0.42587411459823166,0.5741258854017683,0.0
16675990305376635025,5577536290181995301,8160404367092487937,"38 мал, хорошенькие, лёгкие, возврат,",8,4.875,11,4.0625,13,16,1,37,5,1,0.2,0.0,0,0,0,0,0,0.46412818899267805,0.535871811007322,1.0
18390506722460198713,296460290521433868,17013722005939227120,Хороший под.,3,5.0,0,5.0,2,8,0,12,2,2,0.0,0.5,0,0,0,0,0,0.5639733359922057,0.4360266640077943,0.0
2234589525366158217,14422778955386420936,4391956365746068559,"Крем не понравился, увлажняет посредственно, еще в разорванной коробке пришел, так не делается!",1,1.0,11,4.304216867469879,1,2,1,95,13,2,0.0,0.07692307692307693,0,0,0,1.0,1,0.3837738462234985,0.6162261537765015,0.0
7674549108463934541,2358303935481985713,13691614630361060085,"Маломерит, принт матовый и при касании осыпается",2,3.0,367,4.804743083003952,3,10,1,48,7,1,0.0,0.14285714285714285,0,0,0,0,0,0.49204325008383454,0.5079567499161655,1.0
15383797602732495827,8482374055572557553,217095474418365190,"Почему разрешают продавать откровенную гадость, которая не соответствует никаким уретре ям качества и ещё может навредить здоровью. Гель весь остаётся на подложке. Уберите с продажи.",47,4.574468085106383,32,3.141414141414141,1058,7469,0,182,26,4,0.0,0.11538461538461539,0,0,0,0,0,0.4444809629455091,0.5555190370544909,2.0
8995674582931728842,6637874276797976358,13691614630361060085,Качественная футболка!!!,1,5.0,14,4.45945945945946,4,5,0,24,2,2,0.0,0.5,0,0,0,0,0,0.5076718255245307,0.49232817447546934,0.0
10055050203109975837,3241062445249264034,13691614630361060085,Качество ужасное,1,1.0,23,4.429090909090909,2,6,1,16,2,1,0.0,0.5,0,0,0,0,0,0.4538311709205627,0.5461688290794373,0.0
12407015633417489025,4697245401229090028,9426016425115079377,"Упаковки нет, коробка сильно повреждена, склеена из кусков несколькими слоями скотча. Стакан с трещиной, измельчитель, венчик не вращается, хотя моторчик жужжит. Сильно разочарован.",1,1.0,4,2.333333333333333,0,1,0,181,23,4,0.0,0.13043478260869565,0,0,0,0,0,0.4738758741686727,0.5261241258313273,0.0
14429999113288191689,18298116806853800249,16734846191086245962,"Камень гуаш был разбит на пополам пришлось сделать возврат,так ещё и сняли 100 рублей за него,ужас",3,3.6666666666666665,329,4.617085427135678,5,9,1,98,17,1,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0.4325876677065392,0.5674123322934608,1.0
16593897152942024104,13254340482863153572,10651534060335482528,"Похудела на 1.7 кг за две недели.  Кроме того, что я пила эти капсулы, я не ела сладкое, пила много воды, уменьшила порции еды",2,5.0,1196,4.2735062006764375,0,2,1,126,23,3,0.08695652173913043,0.08695652173913043,0,0,0,0.4,1,0.450722623604365,0.549277376395635,1.0
1874120951047791635,5485316135402125509,815378434367114826,"В первый же день, при открытии отлетела клёпка. Хотел сам зделать, куда только не обращался. Такую клёпку не возможно зделать, а если пробывать то, ещё и распарывать надо. Вернул товар в пункт выдачи, где получал. Деньги перевели моментально же, очень жаль что брак. Внешне хорошего качества.",2,3.5,25,4.289156626506024,6,10,0,292,48,7,0.0,0.125,0,0,0,0,0,0.474840286665691,0.525159713334309,3.0
15992861418756088012,2134102813146682126,8818535877144269085,Куртка классная! Но я не угадала с размером. Большемерит. Буду заказывать её же на размер меньше. Хочется в своём гардеробе иметь такую лёгкую курточку.,1,5.0,35,4.882352941176471,4,11,0,152,26,6,0.0,0.19230769230769232,0,0,0,0,0,0.5140090106463937,0.48599098935360624,3.0
18221724153734804870,8381040870672773717,16738165381834614119,"Не доставили, отказ и возврат средств.",1,1.0,5,1.8333333333333333,0,1,0,38,6,2,0.0,0.16666666666666666,0,0,0,0,0,0.4610428370943296,0.5389571629056704,0.0
4779241336912059467,13469553527392316193,8223254633971568382,"Совсем не удобно. Ставляешь карту, и невазможно его снять, каждый раз нужно снять чехол с телефона, чтобы выташить карту.",1,1.0,72,4.840909090909091,1,7,1,121,19,3,0.0,0.10526315789473684,0,0,0,0,0,0.43628125284588104,0.563718747154119,3.0
6500340227729130596,4291717741747915661,13541353053200353836,"Всё целое, но аромат просто ужасный.",1,5.0,3,4.333333333333333,3,4,0,36,6,2,0.0,0.16666666666666666,0,0,0,0,0,0.5491164462971198,0.45088355370288025,0.0
5333750981042313643,12941992356168420377,17753771364064931647,"гель не работает, не советую.",1,1.0,0,1.2,1,2,1,29,5,2,0.0,0.0,0,0,0,0,0,0.36931728061574853,0.6306827193842515,0.0
11948606965681620712,7814984100495602764,1712208971480306039,"Застежка на серьгах неудобная, плохо закрывается и открывается",1,2.0,2,4.0,0,2,0,62,8,1,0.0,0.125,0,0,0,0,0,0.5038070034509365,0.49619299654906346,0.0
9129836442753208916,14188555423239285853,12167728918131856130,"Воротник замечательный, хорошо сшит и красиво  ложится на плечи, очень довольна!",158,4.60126582278481,1,4.5625,153,388,0,80,11,2,0.0,0.09090909090909091,0,0,0,0,0,0.534411639782771,0.465588360217229,0.0
959309260525924092,7804088630660165503,7008332094363061413,Отлично делать свою работу,9,4.444444444444445,261,4.867219917012448,59,197,0,26,4,1,0.0,0.25,0,0,0,0,0,0.49459677102858757,0.5054032289714124,0.0
